loss,best_hr,best_ndcg,params,iteration,train_time,status
0.41569459172852596,0.584305408271474,0.326818509072141,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.08666324745977749, 'num_neg': 4.0}",32,364.041100025177
0.4135737009544008,0.5864262990455992,0.32912824129220236,"{'embed_dim': 8, 'factor': 16, 'learning_rate': 0.19385836143681606, 'num_neg': 1.0}",33,137.10090231895447
0.38706256627783664,0.6129374337221634,0.3404201733147334,"{'embed_dim': 8, 'factor': 16, 'learning_rate': 0.1345758456242254, 'num_neg': 5.0}",34,380.70548582077026
0.46871686108165433,0.5312831389183457,0.2927218329174523,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.05397888951498205, 'num_neg': 3.0}",35,273.733864068985
0.5546129374337221,0.44538706256627786,0.23613610343218636,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.03228473754333463, 'num_neg': 7.0}",36,523.6991469860077
0.5938494167550371,0.4061505832449629,0.21851142821053463,"{'embed_dim': 8, 'factor': 16, 'learning_rate': 0.005086017705168998, 'num_neg': 2.0}",37,197.93652415275574
0.38812301166489926,0.6118769883351007,0.33487996289390554,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.14462707434074834, 'num_neg': 4.0}",38,334.1930181980133
0.7391304347826086,0.2608695652173913,0.1340251007764648,"{'embed_dim': 8, 'factor': 8, 'learning_rate': 0.0021529093353620634, 'num_neg': 1.0}",39,136.52203607559204
0.5906680805938493,0.4093319194061506,0.21202955003562676,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.007162153188245768, 'num_neg': 5.0}",40,402.9066469669342
0.41039236479321317,0.5896076352067868,0.3307849957258183,"{'embed_dim': 8, 'factor': 8, 'learning_rate': 0.0802122221211158, 'num_neg': 6.0}",41,453.1598410606384
0.4772004241781548,0.5227995758218452,0.2814144885446595,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.0588324917885417, 'num_neg': 3.0}",42,288.5562071800232
0.5991516436903499,0.40084835630965004,0.21228275664709403,"{'embed_dim': 16, 'factor': 8, 'learning_rate': 0.015472783989620898, 'num_neg': 5.0}",43,427.91080498695374
0.4443266171792153,0.5556733828207847,0.3033061653713031,"{'embed_dim': 8, 'factor': 16, 'learning_rate': 0.115107292141534, 'num_neg': 1.0}",44,137.29205775260925
0.5927889713679746,0.40721102863202546,0.20985364690404384,"{'embed_dim': 16, 'factor': 8, 'learning_rate': 0.013857639857647173, 'num_neg': 4.0}",45,333.60383009910583
0.6033934252386002,0.39660657476139977,0.21853121649727159,"{'embed_dim': 8, 'factor': 16, 'learning_rate': 0.02718992064504324, 'num_neg': 7.0}",46,502.8381597995758
0.6521739130434783,0.34782608695652173,0.16974830725423987,"{'embed_dim': 16, 'factor': 16, 'learning_rate': 0.002556770269985658, 'num_neg': 2.0}",47,207.4167230129242
0.8176033934252386,0.1823966065747614,0.08409760745999592,"{'embed_dim': 16, 'factor': 8, 'learning_rate': 0.0010148971420695287, 'num_neg': 6.0}",48,464.7511990070343
